ID,sentimiento
6136,negativo
6137,positivo
6138,negativo
6139,positivo
6140,negativo
6141,negativo
6142,negativo
6143,negativo
6144,negativo
6145,positivo
6146,positivo
6147,positivo
6148,positivo
6149,negativo
6150,negativo
6151,negativo
6152,negativo
6153,negativo
6154,positivo
6155,positivo
6156,negativo
6157,negativo
6158,positivo
6159,positivo
6160,negativo
6161,negativo
6162,negativo
6163,negativo
6164,positivo
6165,negativo
6166,negativo
6167,negativo
6168,negativo
6169,negativo
6170,negativo
6171,negativo
6172,positivo
6173,positivo
6174,positivo
6175,negativo
6176,negativo
6177,negativo
6178,negativo
6179,negativo
6180,positivo
6181,negativo
6182,negativo
6183,negativo
6184,negativo
6185,positivo
6186,negativo
6187,negativo
6188,negativo
6189,negativo
6190,negativo
6191,negativo
6192,positivo
6193,negativo
6194,positivo
6195,negativo
6196,negativo
6197,positivo
6198,positivo
6199,negativo
6200,negativo
6201,negativo
6202,negativo
6203,negativo
6204,negativo
6205,negativo
6206,positivo
6207,positivo
6208,negativo
6209,negativo
6210,negativo
6211,negativo
6212,negativo
6213,negativo
6214,negativo
6215,negativo
6216,negativo
6217,negativo
6218,negativo
6219,negativo
6220,positivo
6221,negativo
6222,negativo
6223,negativo
6224,positivo
6225,positivo
6226,negativo
6227,negativo
6228,negativo
6229,positivo
6230,negativo
6231,negativo
6232,negativo
6233,negativo
6234,negativo
6235,negativo
6236,negativo
6237,positivo
6238,positivo
6239,negativo
6240,positivo
6241,positivo
6242,positivo
6243,positivo
6244,positivo
6245,negativo
6246,positivo
6247,negativo
6248,negativo
6249,negativo
6250,positivo
6251,negativo
6252,positivo
6253,positivo
6254,negativo
6255,negativo
6256,negativo
6257,negativo
6258,positivo
6259,positivo
6260,positivo
6261,negativo
6262,negativo
6263,negativo
6264,negativo
6265,negativo
6266,positivo
6267,negativo
6268,positivo
6269,negativo
6270,positivo
6271,negativo
6272,negativo
6273,negativo
6274,negativo
6275,negativo
6276,negativo
6277,negativo
6278,negativo
6279,negativo
6280,positivo
6281,positivo
6282,positivo
6283,positivo
6284,positivo
6285,positivo
6286,negativo
6287,positivo
6288,positivo
6289,negativo
6290,positivo
6291,positivo
6292,negativo
6293,negativo
6294,negativo
6295,positivo
6296,negativo
6297,positivo
6298,positivo
6299,positivo
6300,negativo
6301,positivo
6302,positivo
6303,negativo
6304,negativo
6305,negativo
6306,positivo
6307,positivo
6308,positivo
6309,positivo
6310,negativo
6311,positivo
6312,positivo
6313,positivo
6314,positivo
6315,positivo
6316,negativo
6317,positivo
6318,negativo
6319,positivo
6320,positivo
6321,positivo
6322,positivo
6323,positivo
6324,positivo
6325,positivo
6326,positivo
6327,positivo
6328,negativo
6329,negativo
6330,negativo
6331,negativo
6332,positivo
6333,positivo
6334,negativo
6335,negativo
6336,negativo
6337,positivo
6338,negativo
6339,negativo
6340,negativo
6341,negativo
6342,negativo
6343,positivo
6344,negativo
6345,negativo
6346,negativo
6347,negativo
6348,positivo
6349,negativo
6350,positivo
6351,positivo
6352,negativo
6353,positivo
6354,positivo
6355,negativo
6356,negativo
6357,positivo
6358,positivo
6359,positivo
6360,negativo
6361,positivo
6362,positivo
6363,positivo
6364,positivo
6365,negativo
6366,negativo
6367,positivo
6368,positivo
6369,negativo
6370,positivo
6371,positivo
6372,negativo
6373,negativo
6374,positivo
6375,positivo
6376,negativo
6377,positivo
6378,positivo
6379,positivo
6380,positivo
6381,positivo
6382,positivo
6383,negativo
6384,negativo
6385,positivo
6386,positivo
6387,positivo
6388,negativo
6389,positivo
6390,positivo
6391,positivo
6392,positivo
6393,positivo
6394,negativo
6395,positivo
6396,negativo
6397,negativo
6398,negativo
6399,negativo
6400,negativo
6401,positivo
6402,negativo
6403,positivo
6404,negativo
6405,negativo
6406,negativo
6407,positivo
6408,negativo
6409,positivo
6410,positivo
6411,negativo
6412,positivo
6413,negativo
6414,positivo
6415,negativo
6416,positivo
6417,negativo
6418,positivo
6419,positivo
6420,positivo
6421,negativo
6422,positivo
6423,positivo
6424,negativo
6425,negativo
6426,negativo
6427,positivo
6428,negativo
6429,negativo
6430,negativo
6431,positivo
6432,negativo
6433,positivo
6434,positivo
6435,positivo
6436,positivo
6437,positivo
6438,positivo
6439,negativo
6440,positivo
6441,negativo
6442,positivo
6443,positivo
6444,negativo
6445,positivo
6446,negativo
6447,negativo
6448,negativo
6449,negativo
6450,positivo
6451,negativo
6452,negativo
6453,positivo
6454,negativo
6455,positivo
6456,positivo
6457,positivo
6458,positivo
6459,positivo
6460,positivo
6461,positivo
6462,positivo
6463,positivo
6464,positivo
6465,positivo
6466,positivo
6467,negativo
6468,negativo
6469,positivo
6470,positivo
6471,positivo
6472,negativo
6473,positivo
6474,positivo
6475,positivo
6476,positivo
6477,positivo
6478,positivo
6479,positivo
6480,negativo
6481,positivo
6482,positivo
6483,positivo
6484,positivo
6485,negativo
6486,positivo
6487,positivo
6488,positivo
6489,positivo
6490,positivo
6491,positivo
6492,positivo
6493,negativo
6494,negativo
6495,negativo
6496,negativo
6497,positivo
6498,positivo
6499,negativo
6500,positivo
6501,positivo
6502,negativo
6503,positivo
6504,negativo
6505,positivo
6506,positivo
6507,positivo
6508,negativo
6509,negativo
6510,positivo
6511,positivo
6512,positivo
6513,positivo
6514,positivo
6515,negativo
6516,positivo
6517,negativo
6518,negativo
6519,positivo
6520,positivo
6521,negativo
6522,positivo
6523,negativo
6524,positivo
6525,negativo
6526,positivo
6527,positivo
6528,positivo
6529,positivo
6530,negativo
6531,positivo
6532,positivo
6533,positivo
6534,positivo
6535,positivo
6536,positivo
6537,positivo
6538,positivo
6539,positivo
6540,positivo
6541,positivo
6542,positivo
6543,positivo
6544,positivo
6545,positivo
6546,positivo
6547,positivo
6548,positivo
6549,positivo
6550,negativo
6551,positivo
6552,positivo
6553,negativo
6554,negativo
6555,negativo
6556,positivo
6557,positivo
6558,positivo
6559,positivo
6560,positivo
6561,positivo
6562,negativo
6563,positivo
6564,positivo
6565,negativo
6566,positivo
6567,positivo
6568,positivo
6569,positivo
6570,positivo
6571,positivo
6572,positivo
6573,positivo
6574,positivo
6575,positivo
6576,positivo
6577,positivo
6578,positivo
6579,positivo
6580,positivo
6581,positivo
6582,positivo
6583,positivo
6584,positivo
6585,positivo
6586,negativo
6587,positivo
6588,positivo
6589,positivo
6590,positivo
6591,negativo
6592,positivo
6593,positivo
6594,positivo
6595,positivo
6596,positivo
6597,positivo
6598,positivo
6599,positivo
6600,negativo
6601,negativo
6602,positivo
6603,positivo
6604,positivo
6605,positivo
6606,positivo
6607,negativo
6608,positivo
6609,positivo
6610,positivo
6611,positivo
6612,positivo
6613,negativo
6614,positivo
6615,positivo
6616,positivo
6617,positivo
6618,positivo
6619,positivo
6620,positivo
6621,positivo
6622,positivo
6623,negativo
6624,negativo
6625,positivo
6626,positivo
6627,positivo
6628,negativo
6629,positivo
6630,positivo
6631,positivo
6632,positivo
6633,positivo
6634,positivo
6635,positivo
6636,positivo
6637,positivo
6638,positivo
6639,positivo
6640,negativo
6641,positivo
6642,positivo
6643,positivo
6644,negativo
6645,positivo
6646,positivo
6647,positivo
6648,positivo
6649,positivo
6650,positivo
6651,positivo
6652,negativo
6653,positivo
6654,positivo
6655,positivo
6656,positivo
6657,positivo
6658,negativo
6659,positivo
6660,positivo
6661,positivo
6662,positivo
6663,positivo
6664,negativo
6665,positivo
6666,positivo
6667,positivo
6668,positivo
6669,positivo
6670,positivo
6671,positivo
6672,negativo
6673,positivo
6674,positivo
6675,positivo
6676,positivo
6677,positivo
6678,positivo
6679,positivo
6680,negativo
6681,positivo
6682,positivo
6683,positivo
6684,negativo
6685,positivo
6686,positivo
6687,positivo
6688,positivo
6689,negativo
6690,positivo
6691,positivo
6692,positivo
6693,positivo
6694,positivo
6695,positivo
6696,positivo
6697,positivo
6698,positivo
6699,positivo
6700,positivo
6701,positivo
6702,positivo
6703,positivo
6704,positivo
6705,positivo
6706,negativo
6707,positivo
6708,positivo
6709,negativo
6710,positivo
6711,positivo
6712,positivo
6713,negativo
6714,positivo
6715,positivo
6716,positivo
6717,positivo
6718,positivo
6719,positivo
6720,positivo
6721,positivo
6722,positivo
6723,positivo
6724,positivo
6725,positivo
6726,negativo
6727,positivo
6728,positivo
6729,positivo
6730,negativo
6731,positivo
6732,positivo
6733,negativo
6734,positivo
6735,negativo
6736,positivo
6737,positivo
6738,positivo
6739,negativo
6740,positivo
6741,negativo
6742,negativo
6743,positivo
6744,positivo
6745,positivo
6746,positivo
6747,positivo
6748,positivo
6749,positivo
6750,positivo
6751,positivo
6752,positivo
6753,positivo
6754,positivo
6755,positivo
6756,positivo
6757,negativo
6758,positivo
6759,negativo
6760,positivo
6761,positivo
6762,positivo
6763,positivo
6764,positivo
6765,positivo
6766,positivo
6767,positivo
6768,positivo
6769,positivo
6770,negativo
6771,positivo
6772,positivo
6773,positivo
6774,positivo
6775,positivo
6776,positivo
6777,positivo
6778,positivo
6779,positivo
6780,positivo
6781,positivo
6782,positivo
6783,positivo
6784,positivo
6785,positivo
6786,positivo
6787,positivo
6788,positivo
6789,negativo
6790,negativo
6791,negativo
6792,positivo
6793,positivo
6794,positivo
6795,positivo
6796,positivo
6797,positivo
6798,positivo
6799,positivo
6800,positivo
6801,positivo
6802,negativo
6803,positivo
6804,positivo
6805,negativo
6806,positivo
6807,positivo
6808,positivo
6809,negativo
6810,negativo
6811,negativo
6812,positivo
6813,positivo
6814,positivo
6815,negativo
6816,positivo
6817,positivo
6818,positivo
6819,positivo
6820,positivo
6821,negativo
6822,negativo
6823,positivo
6824,positivo
6825,negativo
6826,negativo
6827,positivo
6828,negativo
6829,positivo
6830,positivo
6831,positivo
6832,negativo
6833,negativo
6834,positivo
6835,negativo
6836,negativo
6837,positivo
6838,positivo
6839,positivo
6840,positivo
6841,positivo
6842,positivo
6843,negativo
6844,negativo
6845,positivo
6846,negativo
6847,positivo
6848,positivo
6849,positivo
6850,positivo
6851,negativo
6852,positivo
6853,positivo
6854,negativo
6855,positivo
6856,positivo
6857,positivo
6858,positivo
6859,positivo
6860,positivo
6861,positivo
6862,positivo
6863,positivo
6864,positivo
6865,positivo
6866,positivo
6867,positivo
6868,negativo
6869,positivo
6870,positivo
6871,negativo
6872,negativo
6873,negativo
6874,negativo
6875,positivo
6876,positivo
6877,negativo
6878,positivo
6879,positivo
6880,positivo
6881,negativo
6882,negativo
6883,negativo
6884,positivo
6885,negativo
6886,negativo
6887,positivo
6888,positivo
6889,positivo
6890,positivo
6891,negativo
6892,positivo
6893,positivo
6894,positivo
6895,positivo
6896,positivo
6897,positivo
6898,negativo
6899,positivo
6900,positivo
6901,positivo
6902,positivo
6903,negativo
6904,positivo
6905,negativo
6906,negativo
6907,negativo
6908,positivo
6909,positivo
6910,positivo
6911,negativo
6912,positivo
6913,positivo
6914,positivo
6915,positivo
6916,negativo
6917,positivo
6918,negativo
6919,positivo
6920,positivo
6921,positivo
6922,positivo
6923,negativo
6924,negativo
6925,negativo
6926,negativo
6927,negativo
6928,negativo
6929,negativo
6930,negativo
6931,negativo
6932,negativo
6933,negativo
6934,negativo
6935,negativo
6936,positivo
6937,negativo
6938,negativo
6939,negativo
6940,negativo
6941,negativo
6942,positivo
6943,negativo
6944,negativo
6945,positivo
6946,positivo
6947,negativo
6948,negativo
6949,negativo
6950,negativo
6951,negativo
6952,negativo
6953,negativo
6954,negativo
6955,positivo
6956,negativo
6957,negativo
6958,negativo
6959,negativo
6960,negativo
6961,negativo
6962,negativo
6963,negativo
6964,positivo
6965,negativo
6966,positivo
6967,negativo
6968,negativo
6969,negativo
6970,positivo
6971,negativo
6972,negativo
6973,positivo
6974,negativo
6975,positivo
6976,negativo
6977,negativo
6978,positivo
6979,negativo
6980,positivo
6981,positivo
6982,negativo
6983,positivo
6984,negativo
6985,positivo
6986,negativo
6987,positivo
6988,negativo
6989,negativo
6990,positivo
6991,negativo
6992,negativo
6993,negativo
6994,negativo
6995,negativo
6996,negativo
6997,positivo
6998,negativo
6999,negativo
7000,negativo
7001,positivo
7002,negativo
7003,negativo
7004,negativo
7005,positivo
7006,negativo
7007,positivo
7008,negativo
7009,negativo
7010,negativo
7011,positivo
7012,negativo
7013,negativo
7014,negativo
7015,negativo
7016,negativo
7017,positivo
7018,negativo
7019,negativo
7020,positivo
7021,positivo
7022,negativo
7023,negativo
7024,negativo
7025,positivo
7026,negativo
7027,positivo
7028,negativo
7029,negativo
7030,negativo
7031,positivo
7032,negativo
7033,negativo
7034,negativo
7035,negativo
7036,negativo
7037,negativo
7038,positivo
7039,negativo
7040,positivo
7041,negativo
7042,positivo
7043,negativo
7044,positivo
7045,negativo
7046,negativo
7047,negativo
7048,negativo
7049,negativo
7050,negativo
7051,negativo
7052,negativo
7053,positivo
7054,negativo
7055,negativo
7056,negativo
7057,negativo
7058,positivo
7059,negativo
7060,negativo
7061,negativo
7062,positivo
7063,positivo
7064,negativo
7065,negativo
7066,positivo
7067,negativo
7068,negativo
7069,negativo
7070,negativo
7071,negativo
7072,positivo
7073,negativo
7074,negativo
7075,positivo
7076,positivo
7077,negativo
7078,positivo
7079,positivo
7080,negativo
7081,negativo
7082,positivo
7083,positivo
7084,negativo
7085,negativo
7086,positivo
7087,negativo
7088,negativo
7089,negativo
7090,negativo
7091,negativo
7092,negativo
7093,negativo
7094,positivo
7095,negativo
7096,positivo
7097,negativo
7098,negativo
7099,positivo
7100,positivo
7101,positivo
7102,negativo
7103,negativo
7104,positivo
7105,positivo
7106,positivo
7107,positivo
7108,negativo
7109,negativo
7110,negativo
7111,negativo
7112,positivo
7113,negativo
7114,negativo
7115,negativo
7116,negativo
7117,negativo
7118,negativo
7119,negativo
7120,positivo
7121,negativo
7122,positivo
7123,negativo
7124,negativo
7125,negativo
7126,positivo
7127,negativo
7128,negativo
7129,positivo
7130,negativo
7131,positivo
7132,positivo
7133,negativo
7134,negativo
7135,positivo
7136,positivo
7137,positivo
7138,negativo
7139,negativo
7140,positivo
7141,negativo
7142,negativo
7143,negativo
7144,positivo
7145,negativo
7146,negativo
7147,negativo
7148,negativo
7149,negativo
7150,positivo
7151,negativo
7152,positivo
7153,positivo
7154,negativo
7155,negativo
7156,positivo
7157,positivo
7158,positivo
7159,positivo
7160,negativo
7161,positivo
7162,positivo
7163,negativo
7164,positivo
7165,positivo
7166,negativo
7167,positivo
7168,negativo
7169,positivo
7170,positivo
7171,negativo
7172,positivo
7173,negativo
7174,positivo
7175,positivo
7176,positivo
7177,negativo
7178,negativo
7179,positivo
7180,positivo
7181,positivo
7182,positivo
7183,negativo
7184,positivo
7185,negativo
7186,negativo
7187,negativo
7188,positivo
7189,positivo
7190,positivo
7191,positivo
7192,negativo
7193,negativo
7194,negativo
7195,negativo
7196,negativo
7197,negativo
7198,negativo
7199,positivo
7200,positivo
7201,positivo
7202,negativo
7203,positivo
7204,positivo
7205,negativo
7206,positivo
7207,positivo
7208,negativo
7209,positivo
7210,positivo
7211,positivo
7212,negativo
7213,positivo
7214,negativo
7215,negativo
7216,negativo
7217,positivo
7218,positivo
7219,negativo
7220,negativo
7221,negativo
7222,positivo
7223,positivo
7224,positivo
7225,negativo
7226,negativo
7227,positivo
7228,negativo
7229,negativo
7230,positivo
7231,negativo
7232,negativo
7233,positivo
7234,negativo
7235,positivo
7236,negativo
7237,negativo
7238,negativo
7239,positivo
7240,negativo
7241,negativo
7242,negativo
7243,positivo
7244,negativo
7245,negativo
7246,negativo
7247,negativo
7248,negativo
7249,negativo
7250,positivo
7251,positivo
7252,positivo
7253,negativo
7254,positivo
7255,negativo
7256,negativo
7257,positivo
7258,negativo
7259,negativo
7260,positivo
7261,negativo
7262,positivo
7263,positivo
7264,negativo
7265,negativo
7266,positivo
7267,negativo
7268,negativo
7269,positivo
7270,positivo
7271,negativo
7272,positivo
7273,negativo
7274,positivo
7275,negativo
7276,positivo
7277,positivo
7278,negativo
7279,negativo
7280,negativo
7281,negativo
7282,negativo
7283,negativo
7284,positivo
7285,positivo
7286,positivo
7287,negativo
7288,negativo
7289,negativo
7290,positivo
7291,negativo
7292,negativo
7293,positivo
7294,negativo
7295,positivo
7296,negativo
7297,negativo
7298,negativo
7299,negativo
7300,negativo
7301,negativo
7302,positivo
7303,negativo
7304,negativo
7305,positivo
7306,negativo
7307,negativo
7308,positivo
7309,negativo
7310,negativo
7311,positivo
7312,positivo
7313,negativo
7314,positivo
7315,negativo
7316,negativo
7317,negativo
7318,positivo
7319,positivo
7320,negativo
7321,positivo
7322,positivo
7323,negativo
7324,negativo
7325,negativo
7326,positivo
7327,positivo
7328,positivo
7329,negativo
7330,positivo
7331,negativo
7332,negativo
7333,negativo
7334,positivo
7335,negativo
7336,negativo
7337,positivo
7338,negativo
7339,negativo
7340,positivo
7341,positivo
7342,negativo
7343,positivo
7344,negativo
7345,negativo
7346,negativo
7347,positivo
7348,positivo
7349,positivo
7350,negativo
7351,positivo
7352,positivo
7353,negativo
7354,negativo
7355,negativo
7356,positivo
7357,negativo
7358,negativo
7359,positivo
7360,negativo
7361,negativo
7362,negativo
7363,negativo
7364,positivo
7365,negativo
7366,negativo
7367,negativo
7368,negativo
7369,negativo
7370,negativo
7371,negativo
7372,negativo
7373,negativo
7374,positivo
7375,positivo
7376,positivo
7377,positivo
7378,negativo
7379,positivo
7380,negativo
7381,positivo
7382,negativo
7383,positivo
7384,positivo
7385,positivo
7386,negativo
7387,positivo
7388,positivo
7389,negativo
7390,positivo
7391,positivo
7392,positivo
7393,positivo
7394,positivo
7395,negativo
7396,positivo
7397,positivo
7398,positivo
7399,positivo
7400,positivo
7401,positivo
7402,negativo
7403,negativo
7404,negativo
7405,positivo
7406,negativo
7407,positivo
7408,negativo
7409,negativo
7410,positivo
7411,positivo
7412,positivo
7413,positivo
7414,negativo
7415,negativo
7416,negativo
7417,negativo
7418,positivo
7419,negativo
7420,positivo
7421,negativo
7422,negativo
7423,positivo
7424,negativo
7425,negativo
7426,negativo
7427,positivo
7428,negativo
7429,positivo
7430,positivo
7431,positivo
7432,negativo
7433,negativo
7434,negativo
7435,negativo
7436,positivo
7437,positivo
7438,positivo
7439,positivo
7440,negativo
7441,positivo
7442,negativo
7443,positivo
7444,negativo
7445,positivo
7446,negativo
7447,positivo
7448,negativo
7449,negativo
7450,positivo
7451,positivo
7452,positivo
7453,positivo
7454,positivo
7455,positivo
7456,negativo
7457,negativo
7458,negativo
7459,positivo
7460,positivo
7461,positivo
7462,positivo
7463,negativo
7464,negativo
7465,negativo
7466,positivo
7467,positivo
7468,positivo
7469,positivo
7470,positivo
7471,positivo
7472,positivo
7473,positivo
7474,negativo
7475,positivo
7476,positivo
7477,negativo
7478,positivo
7479,negativo
7480,positivo
7481,negativo
7482,positivo
7483,negativo
7484,positivo
7485,positivo
7486,positivo
7487,positivo
7488,negativo
7489,positivo
7490,positivo
7491,negativo
7492,positivo
7493,positivo
7494,positivo
7495,positivo
7496,positivo
7497,positivo
7498,positivo
7499,negativo
7500,negativo
7501,positivo
7502,negativo
7503,positivo
7504,negativo
7505,negativo
7506,positivo
7507,negativo
7508,positivo
7509,negativo
7510,positivo
7511,negativo
7512,positivo
7513,negativo
7514,negativo
7515,positivo
7516,negativo
7517,negativo
7518,positivo
7519,positivo
7520,positivo
7521,negativo
7522,negativo
7523,positivo
7524,negativo
7525,negativo
7526,negativo
7527,negativo
7528,positivo
7529,negativo
7530,negativo
7531,positivo
7532,negativo
7533,negativo
7534,negativo
7535,negativo
7536,negativo
7537,positivo
7538,negativo
7539,negativo
7540,positivo
7541,negativo
7542,positivo
7543,negativo
7544,negativo
7545,positivo
7546,positivo
7547,negativo
7548,positivo
7549,negativo
7550,positivo
7551,positivo
7552,negativo
7553,negativo
7554,positivo
7555,negativo
7556,negativo
7557,negativo
7558,negativo
7559,negativo
7560,positivo
7561,positivo
7562,positivo
7563,negativo
7564,negativo
7565,positivo
7566,negativo
7567,positivo
7568,negativo
7569,negativo
7570,positivo
7571,positivo
7572,positivo
7573,positivo
7574,negativo
7575,negativo
7576,positivo
7577,negativo
7578,positivo
7579,negativo
7580,positivo
7581,negativo
7582,negativo
7583,positivo
7584,negativo
7585,positivo
7586,negativo
7587,negativo
7588,positivo
7589,negativo
7590,negativo
7591,positivo
7592,negativo
7593,positivo
7594,positivo
7595,negativo
7596,positivo
7597,positivo
7598,positivo
7599,positivo
7600,positivo
7601,positivo
7602,negativo
7603,positivo
7604,positivo
7605,positivo
7606,negativo
7607,positivo
7608,positivo
7609,positivo
7610,positivo
7611,negativo
7612,positivo
7613,negativo
7614,positivo
7615,negativo
7616,positivo
7617,negativo
7618,negativo
7619,positivo
7620,positivo
7621,negativo
7622,positivo
7623,positivo
7624,positivo
7625,positivo
7626,positivo
7627,negativo
7628,positivo
7629,positivo
7630,positivo
7631,positivo
7632,positivo
7633,negativo
7634,negativo
7635,negativo
7636,negativo
7637,negativo
7638,positivo
7639,negativo
7640,negativo
7641,positivo
7642,negativo
7643,positivo
7644,negativo
7645,negativo
7646,negativo
7647,positivo
7648,negativo
7649,negativo
7650,positivo
7651,positivo
7652,positivo
7653,negativo
7654,positivo
7655,positivo
7656,positivo
7657,positivo
7658,positivo
7659,positivo
7660,negativo
7661,negativo
7662,negativo
7663,negativo
7664,positivo
7665,positivo
7666,negativo
7667,positivo
7668,positivo
7669,positivo
7670,negativo
7671,negativo
7672,negativo
7673,positivo
7674,positivo
7675,positivo
7676,negativo
7677,negativo
7678,positivo
7679,negativo
7680,negativo
7681,negativo
7682,negativo
7683,negativo
7684,positivo
7685,negativo
7686,positivo
7687,positivo
7688,negativo
7689,positivo
7690,negativo
7691,positivo
7692,negativo
7693,positivo
7694,negativo
7695,negativo
7696,negativo
7697,negativo
7698,positivo
7699,positivo
7700,positivo
7701,negativo
7702,positivo
7703,positivo
7704,negativo
7705,positivo
7706,positivo
7707,negativo
7708,negativo
7709,negativo
7710,negativo
7711,positivo
7712,negativo
7713,negativo
7714,positivo
7715,positivo
7716,positivo
7717,negativo
7718,positivo
7719,positivo
7720,positivo
7721,negativo
7722,negativo
7723,negativo
7724,negativo
7725,positivo
7726,positivo
7727,negativo
7728,negativo
7729,positivo
7730,positivo
7731,negativo
7732,positivo
7733,positivo
7734,negativo
7735,positivo
7736,positivo
7737,negativo
7738,positivo
7739,negativo
7740,positivo
7741,positivo
7742,positivo
7743,negativo
7744,negativo
7745,negativo
7746,positivo
7747,positivo
7748,positivo
7749,negativo
7750,positivo
7751,positivo
7752,positivo
7753,negativo
7754,positivo
7755,positivo
7756,negativo
7757,positivo
7758,negativo
7759,positivo
7760,positivo
7761,negativo
7762,positivo
7763,negativo
7764,positivo
7765,positivo
7766,positivo
7767,positivo
7768,positivo
7769,positivo
7770,positivo
7771,positivo
7772,positivo
7773,positivo
7774,positivo
7775,negativo
7776,negativo
7777,positivo
7778,positivo
7779,negativo
7780,negativo
7781,positivo
7782,positivo
7783,negativo
7784,positivo
7785,positivo
7786,positivo
7787,negativo
7788,positivo
7789,positivo
7790,negativo
7791,positivo
7792,positivo
7793,positivo
7794,negativo
7795,positivo
7796,positivo
7797,negativo
7798,negativo
7799,positivo
7800,negativo
7801,negativo
7802,negativo
7803,positivo
7804,negativo
7805,negativo
7806,positivo
7807,positivo
7808,positivo
7809,negativo
7810,negativo
7811,positivo
7812,negativo
7813,positivo
7814,negativo
7815,negativo
7816,negativo
7817,negativo
7818,negativo
7819,negativo
7820,positivo
7821,positivo
7822,negativo
7823,negativo
7824,positivo
7825,negativo
7826,negativo
7827,negativo
7828,positivo
7829,negativo
7830,negativo
7831,negativo
7832,negativo
7833,negativo
7834,positivo
7835,negativo
7836,negativo
7837,negativo
7838,negativo
7839,positivo
7840,negativo
7841,negativo
7842,negativo
7843,negativo
7844,negativo
7845,positivo
7846,positivo
7847,negativo
7848,negativo
7849,negativo
7850,negativo
7851,positivo
7852,negativo
7853,negativo
7854,negativo
7855,negativo
7856,positivo
7857,negativo
7858,negativo
7859,negativo
7860,negativo
7861,negativo
7862,negativo
7863,negativo
7864,positivo
7865,negativo
7866,negativo
7867,negativo
7868,positivo
7869,positivo
7870,positivo
7871,positivo
7872,positivo
7873,negativo
7874,positivo
7875,negativo
7876,negativo
7877,positivo
7878,positivo
7879,positivo
7880,positivo
7881,negativo
7882,positivo
7883,positivo
7884,negativo
7885,negativo
7886,positivo
7887,positivo
7888,positivo
7889,positivo
7890,positivo
7891,negativo
7892,negativo
7893,negativo
7894,positivo
7895,positivo
7896,negativo
7897,negativo
7898,negativo
7899,positivo
7900,negativo
7901,positivo
7902,positivo
7903,negativo
7904,positivo
7905,positivo
7906,positivo
7907,negativo
7908,negativo
7909,positivo
7910,negativo
7911,negativo
7912,positivo
7913,positivo
7914,negativo
7915,positivo
7916,positivo
7917,negativo
7918,positivo
7919,positivo
7920,negativo
7921,positivo
7922,positivo
7923,positivo
7924,positivo
7925,negativo
7926,negativo
7927,positivo
7928,negativo
7929,positivo
7930,positivo
7931,positivo
7932,negativo
7933,positivo
7934,negativo
7935,positivo
7936,positivo
7937,negativo
7938,negativo
7939,negativo
7940,positivo
7941,positivo
7942,positivo
7943,positivo
7944,positivo
7945,negativo
7946,negativo
7947,positivo
7948,negativo
7949,negativo
7950,positivo
7951,positivo
7952,positivo
7953,negativo
7954,negativo
7955,negativo
7956,positivo
7957,positivo
7958,negativo
7959,positivo
7960,positivo
7961,negativo
7962,positivo
7963,positivo
7964,negativo
7965,positivo
7966,positivo
7967,negativo
7968,negativo
7969,positivo
7970,negativo
7971,negativo
7972,positivo
7973,positivo
7974,negativo
7975,positivo
7976,negativo
7977,negativo
7978,negativo
7979,negativo
7980,positivo
7981,positivo
7982,positivo
7983,positivo
7984,negativo
7985,positivo
7986,positivo
7987,positivo
7988,positivo
7989,positivo
7990,positivo
7991,positivo
7992,positivo
7993,positivo
7994,positivo
7995,positivo
7996,negativo
7997,positivo
7998,positivo
7999,positivo
8000,negativo
8001,positivo
8002,positivo
8003,positivo
8004,positivo
8005,positivo
8006,positivo
8007,positivo
8008,positivo
8009,positivo
8010,positivo
8011,positivo
8012,positivo
8013,positivo
8014,positivo
8015,positivo
8016,positivo
8017,positivo
8018,negativo
8019,positivo
8020,positivo
8021,positivo
8022,positivo
8023,positivo
8024,positivo
8025,positivo
8026,positivo
8027,negativo
8028,positivo
8029,positivo
8030,positivo
8031,negativo
8032,positivo
8033,positivo
8034,positivo
8035,negativo
8036,positivo
8037,positivo
8038,negativo
8039,negativo
8040,positivo
8041,positivo
8042,positivo
8043,positivo
8044,positivo
8045,negativo
8046,negativo
8047,positivo
8048,negativo
8049,negativo
8050,positivo
8051,positivo
8052,positivo
8053,positivo
8054,negativo
8055,positivo
8056,positivo
8057,positivo
8058,positivo
8059,positivo
8060,positivo
8061,positivo
8062,positivo
8063,positivo
8064,positivo
8065,positivo
8066,negativo
8067,positivo
8068,positivo
8069,positivo
8070,positivo
8071,negativo
8072,negativo
8073,negativo
8074,positivo
8075,positivo
8076,positivo
8077,positivo
8078,negativo
8079,negativo
8080,positivo
8081,negativo
8082,positivo
8083,negativo
8084,negativo
8085,positivo
8086,negativo
8087,positivo
8088,positivo
8089,negativo
8090,negativo
8091,negativo
8092,positivo
8093,negativo
8094,negativo
8095,positivo
8096,positivo
8097,negativo
8098,positivo
8099,negativo
8100,positivo
8101,negativo
8102,positivo
8103,positivo
8104,negativo
8105,positivo
8106,negativo
8107,positivo
8108,negativo
8109,positivo
8110,negativo
8111,negativo
8112,positivo
8113,negativo
8114,negativo
8115,negativo
8116,negativo
8117,negativo
8118,negativo
8119,negativo
8120,negativo
8121,negativo
8122,positivo
8123,negativo
8124,negativo
8125,negativo
8126,negativo
8127,positivo
8128,negativo
8129,negativo
8130,negativo
8131,negativo
8132,negativo
8133,positivo
